Population size (popsize) =   100
Chromosome length (lchrom) =    15
Maximum # of generations (maxgen)   100
Crossover probability (pcross) = 6.00000e-01
Mutation probability (pmutation) = 3.33000e-02

 Initial Generation Statistics
---------------------------------

Initial population maximum fitness = 2.07330e+01
Initial population average fitness = 7.37412e+00
Initial population minimum fitness = 1.00000e-30
Initial population sum of  fitness = 7.37412e+02



Generation #    1 data (lchrom    15)
No. parent1 parent2      x     fitness
----------------------------------
Old Generation of Generation No.     1
   89     0     0 -7.570e-01 -1.291e+00    1.000e-30
   90     0     0 -1.493e+00 -8.945e-01    1.000e-30
   91     0     0 -1.789e+00 3.148e-01    1.000e-30
   92     0     0 9.918e-01 -1.940e+00    1.000e-30
   93     0     0 -7.263e-01 2.635e-01    2.005e+01
   94     0     0 1.235e+00 1.705e-01    1.996e+01
   95     0     0 1.151e+00 -1.668e+00    1.000e-30
   96     0     0 1.944e-01 -1.827e+00    1.000e-30
   97     0     0 -5.535e-01 1.151e+00    2.073e+01
   98     0     0 4.764e-01 1.581e+00    1.000e-30
   99     0     0 1.337e+00 -8.338e-01    1.000e-30
  100     0     0 9.235e-02 8.968e-01    1.993e+01
New Generation of Generation No.     1
    1    50    35 -5.483e-01 7.245e-02    2.000e+01
    2    50    35 -1.325e+00 -1.569e+00    1.000e-30
    3    33    70 -9.840e-01 1.456e-01    2.002e+01
    4    33    70 -9.533e-01 -2.630e-01    2.007e+01
    5    76    34 7.996e-03 1.669e+00    1.000e-30
    6    76    34 -1.492e+00 9.925e-01    1.000e-30
    7     5     2 1.508e+00 4.462e-01    1.000e-30
    8     5     2 -4.187e-01 4.123e-01    2.007e+01
    9    93    69 -7.263e-01 2.635e-01    2.005e+01
   10    93    69 1.247e+00 1.121e+00    1.000e-30
   11    90    31 7.259e-01 -1.378e+00    1.000e-30
   12    90    31 -1.492e+00 -8.984e-01    1.000e-30
   13    64    17 -2.880e-01 -4.243e-01    2.005e+01
   14    64    17 1.976e+00 -6.168e-01    1.000e-30
   15    62    24 -1.324e+00 -1.587e+00    1.000e-30
   16    62    24 -1.949e-01 -5.739e-01    2.006e+01
   17    51    31 -8.014e-01 -3.024e-01    2.007e+01
   18    51    31 6.621e-01 8.687e-01    1.950e+01
   19    49    51 1.024e+00 -2.783e-01    1.992e+01
   20    49    51 -5.133e-02 -6.770e-01    2.002e+01
   21    94    41 1.239e+00 -6.420e-01    1.949e+01
   22    94    41 -1.044e+00 1.730e-01    2.003e+01
   23   100    74 9.235e-02 -1.990e+00    1.000e-30
   24   100    74 8.063e-02 8.949e-01    1.994e+01
   25    97     4 3.205e-01 1.261e+00    1.949e+01
   26    97     4 -5.531e-01 1.507e-01    2.001e+01
   27    83    30 -4.569e-01 1.672e+00    1.000e-30
   28    83    30 1.729e+00 3.113e-01    1.000e-30
   29    21    42 1.691e+00 1.278e+00    1.000e-30
   30    21    42 7.658e-01 -5.750e-01    1.975e+01
   31    55    83 5.932e-01 4.198e-01    1.990e+01
   32    55    83 -4.559e-01 4.920e-01    2.011e+01
   33    19    37 1.074e+00 5.113e-01    1.972e+01
   34    19    37 -1.149e+00 -6.585e-01    2.050e+01
   35    48    73 1.119e+00 1.018e+00    1.000e-30
   36    48    73 9.610e-01 2.570e-02    2.000e+01
   37    66    74 3.845e-01 -1.098e+00    1.954e+01
   38    66    74 8.063e-02 -9.919e-01    1.992e+01
   39    55    57 5.930e-01 4.857e-01    1.986e+01
   40    55    57 -1.775e+00 1.750e-01    1.000e-30
   41    60    16 -1.509e+00 -1.028e-01    1.000e-30
   42    60    16 1.190e+00 -1.542e+00    1.000e-30
   43    37    19 -1.899e+00 -6.585e-01    1.000e-30
   44    37    19 1.824e+00 5.113e-01    1.000e-30
   45    65     2 1.294e+00 1.466e+00    1.000e-30
   46    65     2 -4.187e-01 -3.143e-01    2.004e+01
   47    73    39 1.477e+00 -1.104e+00    1.000e-30
   48    73    39 9.625e-01 1.016e+00    1.901e+01
   49    53    65 1.297e+00 -3.193e-01    1.987e+01
   50    53    65 -7.010e-01 -5.135e-01    2.018e+01
   51    35     7 1.136e+00 1.015e+00    1.000e-30
   52    35     7 -1.319e+00 8.771e-02    2.001e+01
   53    15    99 -1.337e+00 -8.011e-01    1.000e-30
   54    15    99 1.337e+00 -8.338e-01    1.000e-30
   55    84    66 -1.572e+00 -5.783e-01    1.000e-30
   56    84    66 3.845e-01 -1.069e+00    1.956e+01
   57    64     9 -2.873e-01 -6.743e-01    2.013e+01
   58    64     9 -1.057e-01 1.122e+00    2.013e+01
   59     1    32 1.652e+00 1.758e+00    1.000e-30
   60     1    32 -3.818e-01 -5.502e-01    2.012e+01
   61    10    22 5.650e-01 -1.253e+00    1.911e+01
   62    10    22 -1.694e+00 1.134e+00    1.000e-30
   63     9    44 -1.057e-01 1.113e-01    2.000e+01
   64     9    44 -2.211e-01 1.122e+00    2.028e+01
   65    88    68 -1.032e+00 8.028e-01    2.067e+01
   66    88    68 1.866e+00 -1.669e+00    1.000e-30
   67    78    69 2.421e-01 1.121e+00    1.970e+01
   68    78    69 -1.010e+00 -4.277e-01    2.018e+01
   69    95    77 1.151e+00 -1.637e+00    1.000e-30
   70    95    77 4.067e-01 1.996e+00    1.000e-30
   71    41    14 -1.044e+00 -6.395e-01    2.043e+01
   72    41    14 -1.772e+00 -8.026e-02    1.000e-30
   73    27    71 -1.195e+00 -1.244e+00    1.000e-30
